"","algorithm","iomode","image","nthreads","imsize","user","real","sys"
"9882","omp","withoutIO","triple_spiral",32,256,0.14,0.02,0
"9883","omp","withoutIO","triple_spiral",32,256,0.14,0.022,0
"9884","omp","withoutIO","triple_spiral",32,256,0.132,0.019,0
"9885","omp","withoutIO","triple_spiral",32,256,0.132,0.019,0
"9886","omp","withoutIO","triple_spiral",32,256,0.128,0.019,0.004
"9887","omp","withoutIO","triple_spiral",32,256,0.132,0.021,0
"9888","omp","withoutIO","triple_spiral",32,256,0.132,0.019,0.004
"9889","omp","withoutIO","triple_spiral",32,256,0.132,0.019,0.004
"9890","omp","withoutIO","triple_spiral",32,256,0.136,0.019,0
"9891","omp","withoutIO","triple_spiral",32,256,0.132,0.019,0
"9892","omp","withoutIO","triple_spiral",32,256,0.132,0.019,0
"9893","omp","withoutIO","triple_spiral",32,256,0.136,0.019,0
"9894","omp","withoutIO","triple_spiral",32,256,0.132,0.02,0
"9895","omp","withoutIO","triple_spiral",32,256,0.132,0.019,0
"9896","omp","withoutIO","triple_spiral",32,256,0.136,0.019,0
"9897","omp","withoutIO","triple_spiral",32,256,0.124,0.019,0.012
"9898","omp","withoutIO","triple_spiral",32,256,0.132,0.021,0
"9899","omp","withoutIO","triple_spiral",32,256,0.136,0.019,0
"9900","omp","withoutIO","triple_spiral",32,256,0.132,0.019,0.004
"9901","omp","withoutIO","triple_spiral",32,512,0.54,0.07,0
"9902","omp","withoutIO","triple_spiral",32,512,0.532,0.07,0.004
"9903","omp","withoutIO","triple_spiral",32,512,0.528,0.07,0.004
"9904","omp","withoutIO","triple_spiral",32,512,0.532,0.07,0.004
"9905","omp","withoutIO","triple_spiral",32,512,0.536,0.069,0
"9906","omp","withoutIO","triple_spiral",32,512,0.536,0.07,0
"9907","omp","withoutIO","triple_spiral",32,512,0.536,0.07,0
"9908","omp","withoutIO","triple_spiral",32,512,0.536,0.069,0
"9909","omp","withoutIO","triple_spiral",32,512,0.536,0.07,0
"9910","omp","withoutIO","triple_spiral",32,512,0.536,0.071,0
"9911","omp","withoutIO","triple_spiral",32,512,0.54,0.07,0
"9912","omp","withoutIO","triple_spiral",32,512,0.532,0.07,0
"9913","omp","withoutIO","triple_spiral",32,512,0.532,0.072,0.016
"9914","omp","withoutIO","triple_spiral",32,512,0.576,0.076,0
"9915","omp","withoutIO","triple_spiral",32,512,0.532,0.07,0.004
"9916","omp","withoutIO","triple_spiral",32,512,0.56,0.073,0
"9917","omp","withoutIO","triple_spiral",32,512,0.596,0.078,0.004
"9918","omp","withoutIO","triple_spiral",32,512,0.532,0.07,0.004
"9919","omp","withoutIO","triple_spiral",32,512,0.536,0.07,0
"9920","omp","withoutIO","triple_spiral",32,512,0.544,0.072,0.004
"9921","omp","withoutIO","triple_spiral",32,1024,2.14,0.271,0
"9922","omp","withoutIO","triple_spiral",32,1024,2.144,0.271,0.004
"9923","omp","withoutIO","triple_spiral",32,1024,2.164,0.274,0
"9924","omp","withoutIO","triple_spiral",32,1024,2.132,0.272,0.004
"9925","omp","withoutIO","triple_spiral",32,1024,2.14,0.271,0
"9926","omp","withoutIO","triple_spiral",32,1024,2.144,0.271,0
"9927","omp","withoutIO","triple_spiral",32,1024,2.168,0.274,0
"9928","omp","withoutIO","triple_spiral",32,1024,2.14,0.27,0
"9929","omp","withoutIO","triple_spiral",32,1024,2.156,0.272,0
"9930","omp","withoutIO","triple_spiral",32,1024,2.204,0.28,0
"9931","omp","withoutIO","triple_spiral",32,1024,2.144,0.271,0
"9932","omp","withoutIO","triple_spiral",32,1024,2.14,0.27,0
"9933","omp","withoutIO","triple_spiral",32,1024,2.144,0.272,0
"9934","omp","withoutIO","triple_spiral",32,1024,2.136,0.269,0
"9935","omp","withoutIO","triple_spiral",32,1024,2.136,0.27,0
"9936","omp","withoutIO","triple_spiral",32,1024,2.144,0.271,0
"9937","omp","withoutIO","triple_spiral",32,1024,2.14,0.272,0
"9938","omp","withoutIO","triple_spiral",32,1024,2.136,0.27,0
"9939","omp","withoutIO","triple_spiral",32,1024,2.36,0.299,0
"9940","omp","withoutIO","triple_spiral",32,1024,2.14,0.27,0
"9941","omp","withoutIO","triple_spiral",32,2048,8.636,1.085,0
"9942","omp","withoutIO","triple_spiral",32,2048,8.636,1.085,0.012
"9943","omp","withoutIO","triple_spiral",32,2048,8.752,1.098,0
"9944","omp","withoutIO","triple_spiral",32,2048,8.612,1.081,0.004
"9945","omp","withoutIO","triple_spiral",32,2048,8.632,1.086,0
"9946","omp","withoutIO","triple_spiral",32,2048,8.632,1.083,0
"9947","omp","withoutIO","triple_spiral",32,2048,8.604,1.08,0
"9948","omp","withoutIO","triple_spiral",32,2048,8.584,1.078,0
"9949","omp","withoutIO","triple_spiral",32,2048,8.628,1.083,0
"9950","omp","withoutIO","triple_spiral",32,2048,8.692,1.091,0.004
"9951","omp","withoutIO","triple_spiral",32,2048,8.648,1.085,0
"9952","omp","withoutIO","triple_spiral",32,2048,8.608,1.08,0
"9953","omp","withoutIO","triple_spiral",32,2048,8.632,1.082,0
"9954","omp","withoutIO","triple_spiral",32,2048,8.608,1.083,0
"9955","omp","withoutIO","triple_spiral",32,2048,8.596,1.08,0
"9956","omp","withoutIO","triple_spiral",32,2048,8.608,1.08,0.004
"9957","omp","withoutIO","triple_spiral",32,2048,8.6,1.078,0
"9958","omp","withoutIO","triple_spiral",32,2048,8.612,1.08,0
"9959","omp","withoutIO","triple_spiral",32,2048,8.632,1.084,0
"9960","omp","withoutIO","triple_spiral",32,2048,8.592,1.08,0.004
"9961","omp","withoutIO","triple_spiral",32,4096,34.62,4.331,0
"9962","omp","withoutIO","triple_spiral",32,4096,34.568,4.327,0
"9963","omp","withoutIO","triple_spiral",32,4096,34.676,4.338,0
"9964","omp","withoutIO","triple_spiral",32,4096,34.604,4.33,0.004
"9965","omp","withoutIO","triple_spiral",32,4096,34.592,4.334,0.004
"9966","omp","withoutIO","triple_spiral",32,4096,34.592,4.328,0
"9967","omp","withoutIO","triple_spiral",32,4096,34.588,4.328,0
"9968","omp","withoutIO","triple_spiral",32,4096,34.864,4.363,0
"9969","omp","withoutIO","triple_spiral",32,4096,34.592,4.33,0.004
"9970","omp","withoutIO","triple_spiral",32,4096,34.684,4.344,0.004
"9971","omp","withoutIO","triple_spiral",32,4096,34.608,4.334,0
"9972","omp","withoutIO","triple_spiral",32,4096,34.616,4.332,0.004
"9973","omp","withoutIO","triple_spiral",32,4096,34.868,4.366,0.004
"9974","omp","withoutIO","triple_spiral",32,4096,34.644,4.336,0
"9975","omp","withoutIO","triple_spiral",32,4096,34.664,4.339,0.004
"9976","omp","withoutIO","triple_spiral",32,4096,34.688,4.346,0.02
"9977","omp","withoutIO","triple_spiral",32,4096,34.592,4.33,0.004
"9978","omp","withoutIO","triple_spiral",32,4096,34.656,4.338,0
"9979","omp","withoutIO","triple_spiral",32,4096,34.788,4.356,0
"9980","omp","withoutIO","triple_spiral",32,4096,34.64,4.335,0
"9981","omp","withoutIO","triple_spiral",32,8192,138.776,17.355,0
"9982","omp","withoutIO","triple_spiral",32,8192,138.588,17.336,0
"9983","omp","withoutIO","triple_spiral",32,8192,139.196,17.407,0
"9984","omp","withoutIO","triple_spiral",32,8192,138.776,17.353,0.004
"9985","omp","withoutIO","triple_spiral",32,8192,138.616,17.338,0.032
"9986","omp","withoutIO","triple_spiral",32,8192,138.444,17.316,0
"9987","omp","withoutIO","triple_spiral",32,8192,139.044,17.388,0.004
"9988","omp","withoutIO","triple_spiral",32,8192,138.392,17.306,0
"9989","omp","withoutIO","triple_spiral",32,8192,138.524,17.323,0.004
"9990","omp","withoutIO","triple_spiral",32,8192,139.856,17.49,0
"9991","omp","withoutIO","triple_spiral",32,8192,139.536,17.45,0
"9992","omp","withoutIO","triple_spiral",32,8192,139.308,17.424,0
"9993","omp","withoutIO","triple_spiral",32,8192,138.512,17.32,0.004
"9994","omp","withoutIO","triple_spiral",32,8192,138.536,17.323,0
"9995","omp","withoutIO","triple_spiral",32,8192,138.548,17.324,0
"9996","omp","withoutIO","triple_spiral",32,8192,138.484,17.316,0.004
"9997","omp","withoutIO","triple_spiral",32,8192,138.62,17.333,0
"9998","omp","withoutIO","triple_spiral",32,8192,139.324,17.424,0.004
"9999","omp","withoutIO","triple_spiral",32,8192,139.64,17.464,0.004
"10000","omp","withoutIO","triple_spiral",32,8192,138.728,17.347,0
"10001","pth","withoutIO","triple_spiral",1,16,0,0.015,0
"10002","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10003","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10004","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10005","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10006","pth","withoutIO","triple_spiral",1,16,0,0.002,0
"10007","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10008","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10009","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10010","pth","withoutIO","triple_spiral",1,16,0,0.002,0
"10011","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10012","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10013","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10014","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10015","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10016","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10017","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10018","pth","withoutIO","triple_spiral",1,16,0,0.002,0
"10019","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10020","pth","withoutIO","triple_spiral",1,16,0,0.001,0
"10021","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10022","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10023","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10024","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10025","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10026","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10027","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10028","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10029","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10030","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10031","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10032","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10033","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10034","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10035","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10036","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10037","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10038","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10039","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10040","pth","withoutIO","triple_spiral",1,32,0,0.003,0
"10041","pth","withoutIO","triple_spiral",1,64,0.008,0.009,0
"10042","pth","withoutIO","triple_spiral",1,64,0.008,0.009,0
"10043","pth","withoutIO","triple_spiral",1,64,0.008,0.008,0
"10044","pth","withoutIO","triple_spiral",1,64,0.008,0.009,0
"10045","pth","withoutIO","triple_spiral",1,64,0.008,0.009,0
"10046","pth","withoutIO","triple_spiral",1,64,0.008,0.009,0
"10047","pth","withoutIO","triple_spiral",1,64,0.008,0.009,0
"10048","pth","withoutIO","triple_spiral",1,64,0.008,0.008,0
"10049","pth","withoutIO","triple_spiral",1,64,0.008,0.008,0
"10050","pth","withoutIO","triple_spiral",1,64,0.008,0.009,0
"10051","pth","withoutIO","triple_spiral",1,64,0.008,0.009,0
"10052","pth","withoutIO","triple_spiral",1,64,0.008,0.009,0
"10053","pth","withoutIO","triple_spiral",1,64,0.008,0.008,0
"10054","pth","withoutIO","triple_spiral",1,64,0.008,0.008,0
"10055","pth","withoutIO","triple_spiral",1,64,0.008,0.008,0
"10056","pth","withoutIO","triple_spiral",1,64,0.004,0.008,0.004
"10057","pth","withoutIO","triple_spiral",1,64,0.004,0.008,0.004
"10058","pth","withoutIO","triple_spiral",1,64,0.008,0.008,0
"10059","pth","withoutIO","triple_spiral",1,64,0.008,0.009,0
"10060","pth","withoutIO","triple_spiral",1,64,0.008,0.008,0
"10061","pth","withoutIO","triple_spiral",1,128,0.028,0.031,0
"10062","pth","withoutIO","triple_spiral",1,128,0.028,0.031,0
"10063","pth","withoutIO","triple_spiral",1,128,0.028,0.032,0
"10064","pth","withoutIO","triple_spiral",1,128,0.028,0.031,0
"10065","pth","withoutIO","triple_spiral",1,128,0.028,0.031,0
"10066","pth","withoutIO","triple_spiral",1,128,0.028,0.031,0
"10067","pth","withoutIO","triple_spiral",1,128,0.028,0.032,0
"10068","pth","withoutIO","triple_spiral",1,128,0.028,0.031,0
"10069","pth","withoutIO","triple_spiral",1,128,0.028,0.032,0
"10070","pth","withoutIO","triple_spiral",1,128,0.028,0.031,0
"10071","pth","withoutIO","triple_spiral",1,128,0.028,0.031,0
"10072","pth","withoutIO","triple_spiral",1,128,0.028,0.032,0
"10073","pth","withoutIO","triple_spiral",1,128,0.028,0.031,0
"10074","pth","withoutIO","triple_spiral",1,128,0.028,0.031,0
"10075","pth","withoutIO","triple_spiral",1,128,0.028,0.031,0
"10076","pth","withoutIO","triple_spiral",1,128,0.028,0.031,0
"10077","pth","withoutIO","triple_spiral",1,128,0.032,0.033,0
"10078","pth","withoutIO","triple_spiral",1,128,0.028,0.032,0
"10079","pth","withoutIO","triple_spiral",1,128,0.028,0.032,0
"10080","pth","withoutIO","triple_spiral",1,128,0.028,0.032,0.004
"10081","pth","withoutIO","triple_spiral",1,256,0.116,0.12,0
"10082","pth","withoutIO","triple_spiral",1,256,0.116,0.12,0
"10083","pth","withoutIO","triple_spiral",1,256,0.12,0.12,0
"10084","pth","withoutIO","triple_spiral",1,256,0.116,0.12,0
"10085","pth","withoutIO","triple_spiral",1,256,0.12,0.121,0
"10086","pth","withoutIO","triple_spiral",1,256,0.12,0.121,0
"10087","pth","withoutIO","triple_spiral",1,256,0.12,0.121,0
"10088","pth","withoutIO","triple_spiral",1,256,0.12,0.121,0
"10089","pth","withoutIO","triple_spiral",1,256,0.12,0.125,0.004
"10090","pth","withoutIO","triple_spiral",1,256,0.12,0.123,0
"10091","pth","withoutIO","triple_spiral",1,256,0.12,0.121,0
"10092","pth","withoutIO","triple_spiral",1,256,0.12,0.122,0
"10093","pth","withoutIO","triple_spiral",1,256,0.12,0.123,0
"10094","pth","withoutIO","triple_spiral",1,256,0.116,0.121,0.004
"10095","pth","withoutIO","triple_spiral",1,256,0.12,0.121,0
"10096","pth","withoutIO","triple_spiral",1,256,0.116,0.12,0
"10097","pth","withoutIO","triple_spiral",1,256,0.116,0.121,0.004
"10098","pth","withoutIO","triple_spiral",1,256,0.12,0.121,0
"10099","pth","withoutIO","triple_spiral",1,256,0.116,0.121,0.004
"10100","pth","withoutIO","triple_spiral",1,256,0.12,0.121,0
"10101","pth","withoutIO","triple_spiral",1,512,0.472,0.48,0.004
"10102","pth","withoutIO","triple_spiral",1,512,0.472,0.48,0.004
"10103","pth","withoutIO","triple_spiral",1,512,0.468,0.477,0.008
"10104","pth","withoutIO","triple_spiral",1,512,0.468,0.478,0.008
"10105","pth","withoutIO","triple_spiral",1,512,0.468,0.474,0.004
"10106","pth","withoutIO","triple_spiral",1,512,0.468,0.478,0.008
"10107","pth","withoutIO","triple_spiral",1,512,0.476,0.479,0
"10108","pth","withoutIO","triple_spiral",1,512,0.468,0.475,0.004
"10109","pth","withoutIO","triple_spiral",1,512,0.504,0.508,0
"10110","pth","withoutIO","triple_spiral",1,512,0.468,0.476,0.004
"10111","pth","withoutIO","triple_spiral",1,512,0.472,0.483,0.004
"10112","pth","withoutIO","triple_spiral",1,512,0.476,0.478,0
"10113","pth","withoutIO","triple_spiral",1,512,0.472,0.476,0.004
"10114","pth","withoutIO","triple_spiral",1,512,0.472,0.479,0.004
"10115","pth","withoutIO","triple_spiral",1,512,0.468,0.48,0.008
"10116","pth","withoutIO","triple_spiral",1,512,0.468,0.478,0.008
"10117","pth","withoutIO","triple_spiral",1,512,0.476,0.484,0.004
"10118","pth","withoutIO","triple_spiral",1,512,0.472,0.482,0.008
"10119","pth","withoutIO","triple_spiral",1,512,0.48,0.488,0.004
"10120","pth","withoutIO","triple_spiral",1,512,0.476,0.479,0
"10121","pth","withoutIO","triple_spiral",1,1024,1.884,1.912,0.024
"10122","pth","withoutIO","triple_spiral",1,1024,1.888,1.907,0.016
"10123","pth","withoutIO","triple_spiral",1,1024,1.872,1.897,0.024
"10124","pth","withoutIO","triple_spiral",1,1024,1.884,1.906,0.02
"10125","pth","withoutIO","triple_spiral",1,1024,1.884,1.909,0.024
"10126","pth","withoutIO","triple_spiral",1,1024,1.884,1.897,0.012
"10127","pth","withoutIO","triple_spiral",1,1024,1.904,1.916,0.008
"10128","pth","withoutIO","triple_spiral",1,1024,1.876,1.907,0.028
"10129","pth","withoutIO","triple_spiral",1,1024,1.888,1.913,0.024
"10130","pth","withoutIO","triple_spiral",1,1024,1.88,1.902,0.02
"10131","pth","withoutIO","triple_spiral",1,1024,1.916,1.929,0.012
"10132","pth","withoutIO","triple_spiral",1,1024,1.908,1.925,0.016
"10133","pth","withoutIO","triple_spiral",1,1024,1.896,1.92,0.02
"10134","pth","withoutIO","triple_spiral",1,1024,1.916,1.932,0.012
"10135","pth","withoutIO","triple_spiral",1,1024,1.884,1.906,0.02
"10136","pth","withoutIO","triple_spiral",1,1024,1.896,1.91,0.012
"10137","pth","withoutIO","triple_spiral",1,1024,1.884,1.9,0.016
"10138","pth","withoutIO","triple_spiral",1,1024,1.876,1.9,0.02
"10139","pth","withoutIO","triple_spiral",1,1024,1.876,1.898,0.02
"10140","pth","withoutIO","triple_spiral",1,1024,1.908,1.944,0.032
"10141","pth","withoutIO","triple_spiral",1,2048,7.524,7.59,0.064
"10142","pth","withoutIO","triple_spiral",1,2048,7.524,7.593,0.068
"10143","pth","withoutIO","triple_spiral",1,2048,7.608,7.681,0.072
"10144","pth","withoutIO","triple_spiral",1,2048,7.608,7.69,0.08
"10145","pth","withoutIO","triple_spiral",1,2048,7.504,7.581,0.076
"10146","pth","withoutIO","triple_spiral",1,2048,7.576,7.65,0.072
"10147","pth","withoutIO","triple_spiral",1,2048,7.612,7.691,0.076
"10148","pth","withoutIO","triple_spiral",1,2048,7.48,7.565,0.084
"10149","pth","withoutIO","triple_spiral",1,2048,7.508,7.586,0.076
"10150","pth","withoutIO","triple_spiral",1,2048,7.592,7.68,0.084
"10151","pth","withoutIO","triple_spiral",1,2048,7.548,7.621,0.072
"10152","pth","withoutIO","triple_spiral",1,2048,7.544,7.612,0.064
"10153","pth","withoutIO","triple_spiral",1,2048,7.556,7.616,0.056
"10154","pth","withoutIO","triple_spiral",1,2048,7.592,7.649,0.056
"10155","pth","withoutIO","triple_spiral",1,2048,7.552,7.635,0.08
"10156","pth","withoutIO","triple_spiral",1,2048,7.556,7.638,0.08
"10157","pth","withoutIO","triple_spiral",1,2048,7.508,7.584,0.072
"10158","pth","withoutIO","triple_spiral",1,2048,7.508,7.596,0.084
"10159","pth","withoutIO","triple_spiral",1,2048,7.532,7.647,0.112
"10160","pth","withoutIO","triple_spiral",1,2048,7.592,7.682,0.088
"10161","pth","withoutIO","triple_spiral",1,4096,30.232,30.598,0.304
"10162","pth","withoutIO","triple_spiral",1,4096,30.212,30.576,0.316
"10163","pth","withoutIO","triple_spiral",1,4096,30.42,30.654,0.232
"10164","pth","withoutIO","triple_spiral",1,4096,30.864,31.217,0.304
"10165","pth","withoutIO","triple_spiral",1,4096,30.396,30.799,0.352
"10166","pth","withoutIO","triple_spiral",1,4096,30.456,30.812,0.312
"10167","pth","withoutIO","triple_spiral",1,4096,30.708,31.131,0.376
"10168","pth","withoutIO","triple_spiral",1,4096,30.78,31.147,0.324
"10169","pth","withoutIO","triple_spiral",1,4096,30.348,30.719,0.32
"10170","pth","withoutIO","triple_spiral",1,4096,30.016,30.375,0.312
"10171","pth","withoutIO","triple_spiral",1,4096,30,30.42,0.368
"10172","pth","withoutIO","triple_spiral",1,4096,30.148,30.465,0.264
"10173","pth","withoutIO","triple_spiral",1,4096,30.26,30.638,0.308
"10174","pth","withoutIO","triple_spiral",1,4096,30.204,30.489,0.236
"10175","pth","withoutIO","triple_spiral",1,4096,30.176,30.521,0.304
"10176","pth","withoutIO","triple_spiral",1,4096,30.104,30.444,0.292
"10177","pth","withoutIO","triple_spiral",1,4096,30.172,30.512,0.292
"10178","pth","withoutIO","triple_spiral",1,4096,30.928,31.33,0.336
"10179","pth","withoutIO","triple_spiral",1,4096,30.132,30.416,0.28
"10180","pth","withoutIO","triple_spiral",1,4096,30.14,30.477,0.28
"10181","pth","withoutIO","triple_spiral",1,8192,120.428,122.907,1.288
"10182","pth","withoutIO","triple_spiral",1,8192,120.04,122.381,1.148
"10183","pth","withoutIO","triple_spiral",1,8192,120.06,122.304,1.076
"10184","pth","withoutIO","triple_spiral",1,8192,119.908,122.273,1.224
"10185","pth","withoutIO","triple_spiral",1,8192,120.432,122.76,1.176
